title,introduction,link,rating,story,illust,origin,day,genre,image,is_done_flag,tags,age
내곁엔 없을까,"""아무도 나와 친해지고 싶어 하지 않을 거야..""
라고 늘 생각하는 나율에게 어느 날 같은 반 전학생인 서윤이 오게 된다. 
11살 때 나율과 제일 친했지만 알 수 없는 이유와 오해로 외면했고,
지금도 여전히 그녀를 냉담하게 대한다.

늘 안개로 가득했던 나율의 하루는 맑아질 수 있을까?",https://comic.naver.com/webtoon/list?titleId=798172,9.97,쑤녕,쑤녕,,일,로맨스,https://image-comic.pstatic.net/webtoon/798172/thumbnail/thumbnail_IMAG21_8bcf6118-e095-44a1-b587-778a48caab52.jpg,FALSE,#로맨스,전체연령가
"다비, 아찔하게 흐르는","압록강 이북에서 찻잎을 파는 심 다점의 주인 '단이'는 
한 남자의 도움으로 목숨을 건지게 된다. 
목숨을 구해준 남자의 정체는 여진족이라면 가차 없이 베어버리는 냉혈인,
저주받은 북방 귀신이라 불리는 조선의 장군 '서 결'.

저주를 받아 물 대신 독한 차만 마실 수 있는 그는,
아이들을 끌고 가 자신의 차를 끓이는 다동으로 삼고 잡아먹는다고 하는데...

그런 그의 다동... 아니 다비로 거두어지게 된 단이는 
북방 귀신의 집에서 무사히 지낼 수 있을까?!",https://comic.naver.com/webtoon/list?titleId=796252,9.97,소프트콘,이은비,,토,로맨스,https://image-comic.pstatic.net/webtoon/796252/thumbnail/thumbnail_IMAG21_07b3c0bc-a24e-4411-8996-b38f6a6a2721.jpg,FALSE,#로맨스#퓨전사극#소설원작,15세 이용가
어느 백작 영애의 이중생활,"잘생긴 남자와의 결혼을 꿈꾸며 조신하고 사랑스러운 백작 영애로 살아온 리리안 이실롯.
그런 그녀에게 시련과 같은 기회가 주어진다. 
""용사가 되세요, 리리안! 세상을 지켜내면 소원을 들어주겠습니다!""
소원이라면 꿈꾸던 이상형과 결혼할 수 있는 걸까?
낮에는 조신한 백작 영애! 밤에는 세상을 지키는 힘센 용사!
모두에게 들키지 않도록 완벽한 이중생활을 해내야만 한다!",https://comic.naver.com/webtoon/list?titleId=799016,9.96,Jeu,킴뽀,최아리,수,로맨스,https://image-comic.pstatic.net/webtoon/799016/thumbnail/thumbnail_IMAG21_719cf041-6408-4429-85dc-4b2cd2cb930d.jpg,FALSE,#로맨스#성별반전#로맨스코미디#로판#소설원작,전체연령가
그 황제가 시곗바늘을 되돌린 사연,"황후 리지가 숨을 거둔 뒤에야 황제 레온은 자신의 어리석음을 깨닫고 후회했지만 이미 시곗바늘은 지나갔다.
레온의 소원으로 시계탑의 마녀는 레온이 황후 리지를 처음 만나던 날로 시곗바늘을 되돌리고, 과거로 돌아간 레온에게 남은 일은 오직 리지를 행복하게 해주는 일 뿐...
하지만, 되돌린 시곗바늘의 영향력은 생각하는 것 이상으로 컸는데... 과연 레온은 리지를 행복하게 해 줄 수 있을까?",https://comic.naver.com/webtoon/list?titleId=765322,9.88,화영,용끄,블루밍부케,목,로맨스,https://image-comic.pstatic.net/webtoon/765322/thumbnail/thumbnail_IMAG21_47daec60-5392-4de5-889e-2a8e9d22fde0.jpg,FALSE,#로맨스#후회물#혐관로맨스#회귀#구원서사#소설원작,전체연령가
중매쟁이 아가 황녀님,"피폐 소설 속 아가 황녀로 환생하게 된 주인공은,
자신을 키우면서 고생하는 이모를 위해 폭군 남주인 삼촌이 있는 궁으로 들어설 결심을 한다.
그런데 실제로 만난 삼촌은, 그저 애정결핍이 쪼~끔 있어보일 뿐인데..?
이모도 사랑하고 삼촌도 사랑하는, 아가 황녀님의 러블리 중매 소동",https://comic.naver.com/webtoon/list?titleId=771065,9.94,박카린,지미신,,토,로맨스,https://image-comic.pstatic.net/webtoon/771065/thumbnail/thumbnail_IMAG21_7149803300217697074.jpg,FALSE,#로맨스#육아물#회귀#빙의#소설원작,전체연령가
너를 돌려차는 방법,"관심 멈춰! 혼자가 제일 좋은 은신만렙 은솔.
조용한 고등학교 생활을 꿈꿨는데... 인기짱 선배, 지수 때문에 다 망했다!
엮였다 하면 파국인 환장듀오, 태권도부까지 함께하게 되다?!
청춘 그잡채! 우당탕탕 첫사랑 로맨스♥︎",https://comic.naver.com/webtoon/list?titleId=802551,9.97,한성만,한성만,,월,로맨스,https://image-comic.pstatic.net/webtoon/802551/thumbnail/thumbnail_IMAG21_04fdcd36-c440-4feb-8b3d-573b3584a32f.jpg,FALSE,#로맨스#동아리#소꿉친구#로맨스코미디#힐링#혐관로맨스#하이틴#학원로맨스#친구>연인#연상연하#성장드라마,전체연령가
지옥연애환담,"갑작스러운 실직과 이별에도 아플 새도 없이 일자리를 알아보는 대한민국의 K-장녀.
어느 날 우연히 '더 헬'이라는 회사의 공고를 발견하고 얼떨결에 취업까지 성공하게 된다.
그러나 그 곳은  냉미남 염라가 다스리는 진짜 지옥이었다.",https://comic.naver.com/webtoon/list?titleId=794156,9.96,황도톨,당첨,,월,로맨스,https://image-comic.pstatic.net/webtoon/794156/thumbnail/thumbnail_IMAG21_759dc2a2-7315-4c34-a980-36e176614795.jpeg,FALSE,#로맨스#로판#까칠남#소설원작,15세 이용가
35cm,"초등학생 때는 반에서 키가 제일 컸지만 그 키 그대로 고등학생이 된 반하나.
그리고 하나의 눈 앞에 나타난, 한참을 올려다봐야하는 훤칠한 남자애. 그 애의 정체는 바로 하나보다 작았던 한결이라고?
옛날이나 지금이나 똑같은 키 차이지만, 너와 나의 입장이 뒤바뀐 35cm 거리감 이야기!",https://comic.naver.com/webtoon/list?titleId=703847,9.51,홍가,홍가,,목,로맨스,https://image-comic.pstatic.net/webtoon/703847/thumbnail/thumbnail_IMAG21_75e07916-d264-42ee-8af7-2788f8b9235f.jpg,FALSE,#로맨스,12세 이용가
악녀 18세 공략기,"로판 웹툰 속 악녀 라이사가 웹툰 원 작가인 18살 유도은의 몸으로 빙의돼버렸다!
이 세계에 빙의된 것도 억울한데, 내가 죽을 운명의 악녀라고?!
자신의 결말을 바꾸기 위한 작가 공략기!",https://comic.naver.com/webtoon/list?titleId=783525,9.96,홍혜,홍혜,,월,로맨스,https://image-comic.pstatic.net/webtoon/783525/thumbnail/thumbnail_IMAG21_7221069237323903332.jpg,FALSE,#로맨스#2021 지상최대공모전#빙의,전체연령가
우리 무슨 사이야?,"세희와 연우는 어릴 때 부터 알고 지낸 소꿉친구이지만, 사실 세희는 연우를 짝사랑하고 있다. 
그러나 짝사랑을 시작한 시점 이후로 묘하게 차가워진 연우의 태도. 이에 세희는 가망 없는 짝사랑을 접기로 결심한다.
그런 세희의 앞에 전학생 서진이 나타나고 둘은 점점 가까워지는데…",https://comic.naver.com/webtoon/list?titleId=802906,9.89,고농,고농,,금,로맨스,https://image-comic.pstatic.net/webtoon/802906/thumbnail/thumbnail_IMAG21_a0759dac-4e68-4ce1-b787-a2a235d1bd37.jpg,FALSE,#로맨스,전체연령가
굿바이 유교보이,"실시간 연애 리얼리티쇼 '러브밤' ! 
10일 촬영에 출연료 1억이라는 소리에 솔깃한 ‘이제’는
오직 출연료와 자신의 스튜디오 홍보를 위해 프로그램에 참여한다. 
한편 찐사랑을 꿈꾸는 유교보이 ‘헌도’는 ‘이제’에게 거부하기 힘든 달콤한 제안을 하고, 
모종의 계약 관계로 엮인 둘은 물고 빨고 빼고 다 하는(?) 계약연애를 시작하는데… 
과연 이들은 '러브밤'에서 살아남을 수 있을까?!!! 
유교보이 ‘헌도’ X 진보걸 ‘이제’의 대국민 사기 애정행각이 펼쳐진다!",https://comic.naver.com/webtoon/list?titleId=798293,9.93,아실,아실,,월,로맨스,https://image-comic.pstatic.net/webtoon/798293/thumbnail/thumbnail_IMAG21_fcea0ff3-a906-43f7-b801-aaf8a2d48b23.jpg,FALSE,#로맨스#계략여주#2030연애#계약연애#직진남#삼각관계,15세 이용가
이두나!,"(구)아이돌, 첫사랑, 소개팅녀까지 한 집에 모였다! <나노리스트> 민송아 작가의 두근두근 누나 리스트! 대학생 이원준은 개강을 맞아 셰어하우스에 입주한다. 은퇴한 아이돌 이두나가 아래층에 살고 있다는 것을 알게 되는데..",https://comic.naver.com/webtoon/list?titleId=731130,9.73,민송아,민송아,,,로맨스,https://image-comic.pstatic.net/webtoon/731130/thumbnail/thumbnail_IMAG21_7220732760258196019.jpg,TRUE,#로맨스#혐관로맨스#캠퍼스로맨스#연예계#연상연하#걸크러시#완결로맨스,12세 이용가
잿더미 황후,"아내, 아프로사를 위해 황제가 된 에일렉.
그러나 그는 그녀를 지키지 못하고 황궁을 불태우며 마지막을 맞이했다.
'어디서부터 잘못된 걸까? 모든 건 널 위해서였는데.'

과거로 돌아온 그는 또다시 아내를 잃지 않기 위해 새로운 세상을 만들고자 한다.

갑자기 달라진 남편의 모습이 낯선 아프로사.
어느 날, 그녀는 낯설지만 익숙한 기억을 떠올리며 혼란스러워하는데…",https://comic.naver.com/webtoon/list?titleId=802986,9.93,스튜디오BCW,별보라,,일,로맨스,https://image-comic.pstatic.net/webtoon/802986/thumbnail/thumbnail_IMAG21_c25b5dbd-8e7a-4184-aa1f-5d02727e874c.jpg,FALSE,#로맨스#소설원작,15세 이용가
돌아온 여기사,"평범한 백작가 영애로 살아가던 ""이레나"". 그녀의 가문은 반왕 ""파벨루크""로 인해 하룻밤 만에 숙청당하고 만다. 가족의 복수를 위해 냉혹한 기사로 살아가던 그녀는 무슨 이유에서인지 과거로 되돌아가게 되었다.
가족을 끝까지 지키기 위해선 지난 생에서는 죽었던 황태자 “칼라일”을 살려야 한다!
낮에는 레이디, 밤에는 검을 든 기사로 바쁘게 오가는 이레나. 이번에는 미래를 바꿀 수 있을까?!",https://comic.naver.com/webtoon/list?titleId=772691,9.88,이하린,하늘미르,,목,로맨스,https://image-comic.pstatic.net/webtoon/772691/thumbnail/thumbnail_IMAG21_7292794790963720291.jpg,FALSE,#로맨스#소설원작,15세 이용가
루크 비셸 따라잡기,"세상 두려울 게 없던 왕국에서 제일 가는 공작가의 망나니 '바스티안 에펜베르크'.
자신과 정반대인 왕국 최고 마물사냥꾼 '루크 비셸'과 결혼하겠다고 선언한다!
모든 게 반대인 두 사람의 결혼, 과연 평탄할 수 있을 것인가?",https://comic.naver.com/webtoon/list?titleId=794939,9.96,앙꼬빵,학뚜벅,에슈티,월,로맨스,https://image-comic.pstatic.net/webtoon/794939/thumbnail/thumbnail_IMAG21_78e1e689-f14c-4fe4-a9fa-27953c051124.jpg,FALSE,#로맨스#다정남#소설원작,전체연령가
2022 몰래보는 로맨스,"몰래 보고 싶고 나만 소장하고 싶은 매운맛 로맨스의 세계.
중세 시대 로맨스부터 판타지까지 숨겨놓았던 이야기 대방출! 
참을 수 없는 이 분위기...! 혹시... 저만... 좋아요?",https://comic.naver.com/webtoon/list?titleId=799442,9.87,네이버웹툰 작가,네이버웹툰 작가,,,로맨스,https://image-comic.pstatic.net/webtoon/799442/thumbnail/thumbnail_IMAG21_3b096ca5-ff2d-482a-84f9-30d57cdc2b91.jpg,TRUE,#로맨스#로맨스코미디#현실로맨스#학원로맨스#하이퍼리얼리즘#캠퍼스로맨스#청춘로맨스#오피스로맨스#완결무료#완결로맨스,15세 이용가
나만의 고막남친,"세상과 담쌓은 19금 로맨스 작가 나마네,
10여 년 전 가수 재이의 섹시한 저음에 꽂힌 이후
단 하루도 거르지 않고 그의 노래를 들었다.

그리고 오늘…
처음 본 남자에게서 재이의 목소리를 들었다.
“그렇게 안 먹으니까 비쩍 말랐지. 주위 사람 걱정시킬 나이는 아니잖아?”
예쁜 입으로 밉게 말하는 이상한 사람.

그래도…
저 목소리로 꼭 듣고 싶은 말이 있다.",https://comic.naver.com/webtoon/list?titleId=788170,9.92,비로,팀 노란,이혜율,월,로맨스,https://image-comic.pstatic.net/webtoon/788170/thumbnail/thumbnail_IMAG21_7221576313225962034.jpg,FALSE,#로맨스#연예계#소설원작,12세 이용가
용두사망 소설 속의 악녀가 되었다,"엔딩 직전 느닷없이 제국이 멸망하는 '용두사망' 소설 속 악녀에게 빙의했다.
 
마계 침략으로부터 살아남기 위해 망명을 계획하지만
침략의 원흉이자 마왕의 정체를 숨기고 있는 남자, 아르비스 대공이
100년을 기다렸다며 애절한 고백을 털어 놓는데···.
 
나, 이 용두사망 소설 속에서 살아남을 수 있을까?",https://comic.naver.com/webtoon/list?titleId=800828,9.96,하견,너구리,윤림,토,로맨스,https://image-comic.pstatic.net/webtoon/800828/thumbnail/thumbnail_IMAG21_bd9dbd1f-322c-4fdc-88f0-135d4a892735.jpg,FALSE,#로맨스#빙의#로판#소설원작,전체연령가
원수가 나를 유혹할 때,"언니가 약혼자에게 버림 받고 죽었다.
시간을 되돌릴 수만 있다면… 다신 그런 남자에게 언니 안 보내!
언니가 행복해질 수 있도록 매니저가 되어 고군분투하는 해민.
그런데, 원수 같던 그 남자가 나를 유혹할 때 난 어쩌면 좋지?",https://comic.naver.com/webtoon/list?titleId=797943,9.75,황비노,포롱,최서희,화,로맨스,https://image-comic.pstatic.net/webtoon/797943/thumbnail/thumbnail_IMAG21_6733cb7f-79aa-4ecd-8a22-ed34a17684d8.jpg,FALSE,#로맨스#소설원작,전체연령가
키스의 여왕,"누구라도 보는 순간 키스하고 싶게 만드는 여자, ‘키스의 여왕’이라는 별명을 가진 월드스타 손유리는 IT 업계의 억만장자 데이브 천과의 드라마틱한 열애 후 성대한 결혼식을 올린다.
평범한 신혼여행을 거부하고 지상 최고의 허니문 여행을 떠난 그녀는 로맨틱한 첫날밤에 미친 사랑과 거대한 운명의 폭풍에 휩싸이게 되는데…
“당신이 알던 그 남자는 죽었어.”",https://comic.naver.com/webtoon/list?titleId=791936,9.93,영영이,이재익,,토,로맨스,https://image-comic.pstatic.net/webtoon/791936/thumbnail/thumbnail_IMAG21_220219e9-4d6c-4b9a-874b-a6780edb27d5.jpg,FALSE,#로맨스#소설원작,15세 이용가
연애고수,"외모는 B, 성품은 D- ...
남자를 '진짜' 볼 줄 아는 그녀의 비밀은
연애에 도움되는 정보가 담긴 상태창!
그런 그녀마저 뒤흔드는 특별한 남자들이 등장하는데..?

180도 달라진 전남친 승헌, 스탯창도 인정한 '완벽한 남자' 로운.
세 사람의 예측불허 로맨스가 시작된다!",https://comic.naver.com/webtoon/list?titleId=801809,9.93,햇님,햇님,,수,로맨스,https://image-comic.pstatic.net/webtoon/801809/thumbnail/thumbnail_IMAG21_6764cc3d-eca6-4875-9e34-7c3b50c78bf3.jpg,FALSE,#로맨스#직진남#전남친#인플루언서#삼각관계,15세 이용가
여신님의 호랑이 공략법,"연인에게 배신당해 비참한 죽음을 맞은 태양신 모하. 모하는 자신이 정체 모를 여인의 몸에 빙의 된 채, 1년 전 과거로 돌아와있음을 깨닫게 된다. 지난 생의 비극을 막기 위해 고군분투하는 모하. 하지만 예기치 못하게 과거 자신의 수하였던 두 마리의 호랑이 신수가 그녀를 향해 열렬한 구애를 펼쳐오는데.",https://comic.naver.com/webtoon/list?titleId=802682,9.94,아완,청라,,일,로맨스,https://image-comic.pstatic.net/webtoon/802682/thumbnail/thumbnail_IMAG21_2b6bb044-08d6-443a-aa0f-672f2429066a.jpg,FALSE,#로맨스#타임슬립,15세 이용가
베어케어,"낮에는 까칠도도 문 상무, 밤에는 털찐 바보 '곰'이 되는 남자 문웅.
어느날 그의 은밀한 이중생활에 자칭타칭 대형사고 콜렉터, 비서 연조가 들어온다.
밤마다 포텐 터지는 자신의 귀여움을 숨기고픈 문웅과
반드시 그의 정규직 비서가 되려는 연조의 '임시보호' 계약 동거가 시작된다!",https://comic.naver.com/webtoon/list?titleId=792379,9.59,꽃소금,김용원,,목,로맨스,https://image-comic.pstatic.net/webtoon/792379/thumbnail/thumbnail_IMAG21_448a57b1-10fa-4933-be90-80c0b50a3d37.jpg,FALSE,#로맨스,전체연령가
퇴근 후에 만나요,"2억짜리 영혼결혼식,
그 한 가운데에서 전남친을 마주쳤다?!

빚을 갚기 위해 죽은 남자와 결혼하게 된 정채원은
결혼까지 생각했던 전 남자친구 한성준의 회사에 취직한다.

""잊지 마세요. 3년 동안은 절대 남자를 만나선 안 됩니다.""

유부녀 코스프레를 들키지 않으려는 여자와,
그 비밀을 밝혀내려는 남자.
두 사람의 창과 방패의 대결이 시작된다!",https://comic.naver.com/webtoon/list?titleId=801517,9.93,박한나,햄친,로즈빈,월,로맨스,https://image-comic.pstatic.net/webtoon/801517/thumbnail/thumbnail_IMAG21_0a77b0a7-0677-4228-b88b-84619093999f.jpg,FALSE,#로맨스#소설원작,12세 이용가
완벽한 파트너,"능력 있는 매니저로 승승장구하던 설영은 7년을 키운 내 배우가 하루 아침에 배신하자, 더 이상 매니저 일을 하지 않겠다 다짐한다.
하지만 그런 그녀 앞에 자신의 매니저가 되어 달라는 천재 루키 서헌이 나타나게 되는데…!
서헌을 만인의 연인으로 만들기 위해 다시 한번 가슴이 뛰기 시작한 설영!
그런데 이 남자, 뭔가를 더 숨기고 있는 거 같다?",https://comic.naver.com/webtoon/list?titleId=801455,9.96,산차,오하라,,일,로맨스,https://image-comic.pstatic.net/webtoon/801455/thumbnail/thumbnail_IMAG21_24d87e2b-c39c-4f30-8b11-4ba2ab86e253.jpg,FALSE,#로맨스#소설원작,전체연령가
이런 미친 엔딩,"주인공 차지호는 교육열 강한 엄마 밑에서 자라 전교 1등을 절대 놓친 적 없는 엘리트 학생이다.
인생의 모든 플랜이 엄마가 원하는 대로 움직이던 그녀에게도 남 몰래 짝사랑하는 남학생이 있었으니 그의 이름은 유찬.
어느 날 지호는 자신이 쓰던 수첩과 유찬의 수첩을 뒤바뀐 것을 계기로 그의 엄청난 비밀을 알게 되는데…
자신의 수명이 얼마 남지 않았다는 것을 깨달은 여자와 자신의 능력으로 누군가를 구할 수 있을 거라 믿었던 남자의 인생 사기 혼인 로맨스.",https://comic.naver.com/webtoon/list?titleId=802913,9.9,LEE세,LEE세,,수,로맨스,https://image-comic.pstatic.net/webtoon/802913/thumbnail/thumbnail_IMAG21_1c4725c3-d63a-473a-a5fb-cb707836ada4.jpg,FALSE,#로맨스,전체연령가
너의 키스씬,"예능작가 이슬, 새로 담당한 예능프로그램에 최애 아이돌인 블록슛 승찬의 출연소식을 듣는다.
10년 넘게 좋아한 최애를 만난다는 기대도 잠시, 방송국에서 우연히 최애가 다른 사람과 몰래 키스하는 현장을 목격한다.
게다가 담당한 예능 프로그램은 출연자들끼리 데이트 하는 모습으로 가득한 연애버라이어티라는데...
나 아닌 다른 사람과 썸타고 연애하는 모습을 지켜봐야 한다. 비록 그가 나의 최애, 혹은 썸남일지라도.
<점핑오버> 조니조 작가 신작!",https://comic.naver.com/webtoon/list?titleId=794423,9.94,조니조,조니조,,금,로맨스,https://image-comic.pstatic.net/webtoon/794423/thumbnail/thumbnail_IMAG21_a0ed5931-cdc9-4f4f-b9d6-f688c06edaba.jpg,FALSE,#로맨스#비밀연애#짝사랑#2030연애#로맨스코미디#현실로맨스#직진남#연예계#연상연하,12세 이용가
세번째 로망스,"물 흐르듯 평범하게 살아온 연우는 오랜 연인이었던 태주와 헤어지고, 첫사랑이었던 세진을 만난다.
그런데 잊었던 설렘을 느끼기도 전에 갑자기 고등학생으로 돌아가게 되는데…!?
빛났던 첫사랑도, 오랜 연애의 끝도 모두 허무한 것을 알기에 사랑 따위엔 아무런 기대도 하지 않겠어!",https://comic.naver.com/webtoon/list?titleId=796368,9.95,문조,문조,,월,로맨스,https://image-comic.pstatic.net/webtoon/796368/thumbnail/thumbnail_IMAG21_9f304f70-bc24-4cdc-b582-8d1b63d013e0.jpg,FALSE,#로맨스#타임슬립,전체연령가
원작은 완결난 지 한참 됐습니다만,"원작의 악녀 역할이었던 엘레나 테일러는 원작의 모든 관계를 때려치우고 연애상담소를 차린다.
연애 상담소로 자리를 잡고 새 인생을 살아가던 엘레나에게 최고 난이도의 의뢰가 주어지는데..
원작의 서브 남주였던 휴를 무사히 사교계에 데뷔시키고 혼처를 구하는 것!

하지만 우락부락 운동에 진심이 된 휴는 연애에 전혀 관심이 없는 모태솔로였다.
과연 엘레나는 무사히 의뢰를 마치고 행복하게 살 수 있을까?",https://comic.naver.com/webtoon/list?titleId=785250,9.97,도래,원더드림,,,로맨스,https://image-comic.pstatic.net/webtoon/785250/thumbnail/thumbnail_IMAG21_7161678201150071138.jpg,TRUE,#로맨스#빙의#소설원작#완결무료#완결로맨스,전체연령가
